time,event,epoch,global_step,loss,grad_norm,learning_rate,eval_loss,eval_accuracy,eval_macro_f1,eval_macro_precision,eval_macro_recall,eval_runtime,eval_samples_per_second,eval_steps_per_second,train_runtime,train_samples_per_second,train_steps_per_second,total_flos,train_loss
2026-08-07T21:24:47+09:00,log,0.3305785123966942,20,4.168539428710938,1.9891974925994873,9.035087719298246e-05,,,,,,,,,,,,,
2026-08-07T21:24:56+09:00,log,0.6611570247933884,40,3.769647979736328,1.8993728160858154,7.280701754385966e-05,,,,,,,,,,,,,
2026-08-07T21:25:06+09:00,log,0.9917355371900827,60,3.757436752319336,1.2892827987670898,5.526315789473685e-05,,,,,,,,,,,,,
2026-08-07T21:25:07+09:00,log,1.0,61,,,,0.915730893611908,0.5950413223140496,0.24870466321243523,0.19834710743801653,0.3333333333333333,1.5606,310.133,10.252,,,,,
2026-08-07T21:25:08+09:00,checkpoint,1.0,61,,,,,,,,,,,,,,,,
2026-08-07T21:25:17+09:00,log,1.3140495867768596,80,3.5612873077392577,3.9940855503082275,3.771929824561404e-05,,,,,,,,,,,,,
2026-08-07T21:25:26+09:00,log,1.6446280991735538,100,3.617832565307617,3.4046030044555664,2.0175438596491227e-05,,,,,,,,,,,,,
2026-08-07T21:25:36+09:00,log,1.9752066115702478,120,3.4803722381591795,3.626847982406616,2.631578947368421e-06,,,,,,,,,,,,,
2026-08-07T21:25:38+09:00,log,2.0,122,,,,0.8790675401687622,0.5950413223140496,0.24870466321243523,0.19834710743801653,0.3333333333333333,1.5285,316.642,10.468,,,,,
2026-08-07T21:25:38+09:00,checkpoint,2.0,122,,,,,,,,,,,,,,,,
2026-08-07T21:25:38+09:00,log,2.0,122,,,,,,,,,,,,61.0245,126.9,1.999,233324045464608.0,3.709147222706529
