eval_loss,eval_accuracy,eval_macro_f1,eval_macro_precision,eval_macro_recall,eval_runtime,eval_samples_per_second,eval_steps_per_second,epoch,step,loss,grad_norm,learning_rate,train_runtime,train_samples_per_second,train_steps_per_second,total_flos,train_loss
0.9329977035522461,0.5950413223140496,0.24870466321243523,0.19834710743801653,0.3333333333333333,1.4799,327.052,10.812,1.0,16,,,,,,,,
,,,,,,,,1.25,20,3.9802295684814455,3.2459373474121094,4.3333333333333334e-05,,,,,
0.9253828525543213,0.5950413223140496,0.24870466321243523,0.19834710743801653,0.3333333333333333,1.3758,351.788,11.629,2.0,32,,,,,,,,
,,,,,,,,2.0,32,,,,14.8143,138.244,2.16,61439997453120.0,3.917715549468994
