time,event,epoch,global_step,loss,grad_norm,learning_rate,eval_loss,eval_accuracy,eval_macro_f1,eval_macro_precision,eval_macro_recall,eval_runtime,eval_samples_per_second,eval_steps_per_second,train_runtime,train_samples_per_second,train_steps_per_second,total_flos,train_loss
2026-08-07T21:57:19+09:00,log,0.39215686274509803,20,5.452299499511719,2.0183348655700684,0.000493723849372385,,,,,,,,,,,,,
2026-08-07T21:57:26+09:00,log,0.7843137254901961,40,4.991996765136719,7.112850189208984,0.00045188284518828456,,,,,,,,,,,,,
2026-08-07T21:57:31+09:00,log,1.0,51,,,,0.8657003045082092,0.7165775401069518,0.6603433531751962,0.665536359707708,0.6587752715907398,0.9384,398.532,12.787,,,,,
2026-08-07T21:57:32+09:00,checkpoint,1.0,51,,,,,,,,,,,,,,,,
2026-08-07T21:57:35+09:00,log,1.1764705882352942,60,3.54058723449707,12.106382369995117,0.00041004184100418414,,,,,,,,,,,,,
2026-08-07T21:57:42+09:00,log,1.5686274509803921,80,2.981578826904297,9.729862213134766,0.0003682008368200837,,,,,,,,,,,,,
2026-08-07T21:57:49+09:00,log,1.9607843137254903,100,2.918191337585449,6.371424674987793,0.0003263598326359833,,,,,,,,,,,,,
2026-08-07T21:57:51+09:00,log,2.0,102,,,,0.7714253067970276,0.7379679144385026,0.6766011918753582,0.709741378104069,0.6583658170061724,0.8482,440.958,14.148,,,,,
2026-08-07T21:57:51+09:00,checkpoint,2.0,102,,,,,,,,,,,,,,,,
2026-08-07T21:57:58+09:00,log,2.3529411764705883,120,2.8359359741210937,11.559306144714355,0.0002845188284518829,,,,,,,,,,,,,
2026-08-07T21:58:05+09:00,log,2.7450980392156863,140,2.3823110580444338,9.411630630493164,0.00024267782426778243,,,,,,,,,,,,,
2026-08-07T21:58:10+09:00,log,3.0,153,,,,0.6852191090583801,0.7513368983957219,0.6981114627053714,0.6991424116424116,0.6993207387350864,0.8565,436.642,14.01,,,,,
2026-08-07T21:58:11+09:00,checkpoint,3.0,153,,,,,,,,,,,,,,,,
2026-08-07T21:58:13+09:00,log,3.1372549019607843,160,2.251724624633789,5.52212381362915,0.000200836820083682,,,,,,,,,,,,,
2026-08-07T21:58:21+09:00,log,3.5294117647058822,180,2.328652572631836,8.775775909423828,0.00015899581589958158,,,,,,,,,,,,,
2026-08-07T21:58:28+09:00,log,3.9215686274509802,200,2.2738569259643553,11.99207592010498,0.00011715481171548118,,,,,,,,,,,,,
2026-08-07T21:58:30+09:00,log,4.0,204,,,,0.6843516826629639,0.7459893048128342,0.6910354264607133,0.6927680009201749,0.6894118136800649,0.8538,438.041,14.055,,,,,
2026-08-07T21:58:30+09:00,checkpoint,4.0,204,,,,,,,,,,,,,,,,
2026-08-07T21:58:36+09:00,log,4.313725490196078,220,2.1897550582885743,9.76458740234375,7.531380753138076e-05,,,,,,,,,,,,,
2026-08-07T21:58:44+09:00,log,4.705882352941177,240,2.2594234466552736,8.231385231018066,3.3472803347280334e-05,,,,,,,,,,,,,
2026-08-07T21:58:50+09:00,log,5.0,255,,,,0.6946309804916382,0.7433155080213903,0.6846676313546014,0.6858691577685487,0.6850365240935943,0.8338,448.563,14.392,,,,,
2026-08-07T21:58:50+09:00,checkpoint,5.0,255,,,,,,,,,,,,,,,,
2026-08-07T21:58:50+09:00,log,5.0,255,,,,,,,,,,,,98.7911,164.843,2.581,360127904352216.0,2.9712421866024243
