time,event,epoch,global_step,eval_loss,eval_accuracy,eval_macro_f1,eval_macro_precision,eval_macro_recall,eval_runtime,eval_samples_per_second,eval_steps_per_second,loss,grad_norm,learning_rate,train_runtime,train_samples_per_second,train_steps_per_second,total_flos,train_loss
2026-08-07T20:53:51+09:00,log,1.0,16,0.9258009195327759,0.5950413223140496,0.24870466321243523,0.19834710743801653,0.3333333333333333,1.4944,323.885,10.707,,,,,,,,
2026-08-07T20:53:51+09:00,checkpoint,1.0,16,,,,,,,,,,,,,,,,
2026-08-07T20:53:53+09:00,log,1.25,20,,,,,,,,,3.879873275756836,4.492178916931152,0.00021666666666666668,,,,,
2026-08-07T20:53:58+09:00,log,2.0,32,0.8961074352264404,0.5950413223140496,0.24870466321243523,0.19834710743801653,0.3333333333333333,1.3356,362.383,11.98,,,,,,,,
2026-08-07T20:53:58+09:00,checkpoint,2.0,32,,,,,,,,,,,,,,,,
2026-08-07T20:53:58+09:00,log,2.0,32,,,,,,,,,,,,14.6325,139.962,2.187,61439997453120.0,3.80684757232666
