time,event,epoch,global_step,loss,grad_norm,learning_rate,eval_loss,eval_accuracy,eval_macro_f1,eval_macro_precision,eval_macro_recall,eval_runtime,eval_samples_per_second,eval_steps_per_second,train_runtime,train_samples_per_second,train_steps_per_second,total_flos,train_loss
2026-08-07T21:33:44+09:00,log,0.39215686274509803,20,5.193743515014648,2.5161683559417725,8.736842105263158e-05,,,,,,,,,,,,,
2026-08-07T21:33:49+09:00,log,0.7843137254901961,40,5.033563232421875,2.9665091037750244,6.631578947368421e-05,,,,,,,,,,,,,
2026-08-07T21:33:53+09:00,log,1.0,51,,,,1.2362550497055054,0.42780748663101603,0.149812734082397,0.10695187165775401,0.25,0.8573,436.257,13.998,,,,,
2026-08-07T21:33:54+09:00,checkpoint,1.0,51,,,,,,,,,,,,,,,,
2026-08-07T21:33:56+09:00,log,1.1764705882352942,60,4.988165283203125,3.313873767852783,4.5263157894736846e-05,,,,,,,,,,,,,
2026-08-07T21:34:01+09:00,log,1.5686274509803921,80,4.9509529113769535,3.292750120162964,2.4210526315789474e-05,,,,,,,,,,,,,
2026-08-07T21:34:07+09:00,log,1.9607843137254903,100,4.862929153442383,4.661529064178467,3.1578947368421056e-06,,,,,,,,,,,,,
2026-08-07T21:34:08+09:00,log,2.0,102,,,,1.218725323677063,0.42780748663101603,0.149812734082397,0.10695187165775401,0.25,0.7879,474.665,15.23,,,,,
2026-08-07T21:34:09+09:00,checkpoint,2.0,102,,,,,,,,,,,,,,,,
2026-08-07T21:34:09+09:00,log,2.0,102,,,,,,,,,,,,29.96,217.423,3.405,134432149049616.0,4.998539429084928
