time,event,epoch,global_step,loss,grad_norm,learning_rate,eval_loss,eval_accuracy,eval_macro_f1,eval_macro_precision,eval_macro_recall,eval_runtime,eval_samples_per_second,eval_steps_per_second,train_runtime,train_samples_per_second,train_steps_per_second,total_flos,train_loss
2026-08-07T21:38:43+09:00,log,0.3305785123966942,20,4.257849884033203,2.8619332313537598,0.0005,,,,,,,,,,,,,
2026-08-07T21:38:50+09:00,log,0.6611570247933884,40,3.40625114440918,9.05785846710205,0.00046503496503496505,,,,,,,,,,,,,
2026-08-07T21:38:57+09:00,log,0.9917355371900827,60,2.2833728790283203,8.680910110473633,0.0004300699300699301,,,,,,,,,,,,,
2026-08-07T21:38:59+09:00,log,1.0,61,,,,0.44518426060676575,0.8078512396694215,0.7830839419000176,0.7728872036619526,0.8134531590413943,1.5369,314.915,10.41,,,,,
2026-08-07T21:38:59+09:00,checkpoint,1.0,61,,,,,,,,,,,,,,,,
2026-08-07T21:39:06+09:00,log,1.3140495867768596,80,1.7408090591430665,11.95228099822998,0.0003951048951048951,,,,,,,,,,,,,
2026-08-07T21:39:13+09:00,log,1.6446280991735538,100,1.5338486671447753,8.38602066040039,0.00036013986013986015,,,,,,,,,,,,,
2026-08-07T21:39:20+09:00,log,1.9752066115702478,120,1.4262049674987793,5.478235244750977,0.0003251748251748252,,,,,,,,,,,,,
2026-08-07T21:39:22+09:00,log,2.0,122,,,,0.4192352890968323,0.8553719008264463,0.826851476222673,0.8426113360323887,0.8356753812636167,1.4896,324.926,10.741,,,,,
2026-08-07T21:39:22+09:00,checkpoint,2.0,122,,,,,,,,,,,,,,,,
2026-08-07T21:39:29+09:00,log,2.2975206611570247,140,1.2716469764709473,7.004042625427246,0.0002902097902097902,,,,,,,,,,,,,
2026-08-07T21:39:36+09:00,log,2.628099173553719,160,1.2280339241027831,4.293283939361572,0.00025524475524475526,,,,,,,,,,,,,
2026-08-07T21:39:43+09:00,log,2.958677685950413,180,1.1856328964233398,3.4079699516296387,0.0002202797202797203,,,,,,,,,,,,,
2026-08-07T21:39:45+09:00,log,3.0,183,,,,0.3309752345085144,0.8285123966942148,0.8169182279307606,0.7912887655307438,0.8552968409586056,1.518,318.83,10.54,,,,,
2026-08-07T21:39:45+09:00,checkpoint,3.0,183,,,,,,,,,,,,,,,,
2026-08-07T21:39:51+09:00,log,3.28099173553719,200,1.090570068359375,5.844420433044434,0.00018531468531468533,,,,,,,,,,,,,
2026-08-07T21:39:58+09:00,log,3.6115702479338845,220,0.972206974029541,3.470083475112915,0.00015034965034965033,,,,,,,,,,,,,
2026-08-07T21:40:05+09:00,log,3.9421487603305785,240,1.1373772621154785,3.3534274101257324,0.0001153846153846154,,,,,,,,,,,,,
2026-08-07T21:40:08+09:00,log,4.0,244,,,,0.3151826560497284,0.8553719008264463,0.8418556447589927,0.8216021864048852,0.8685321350762528,1.3599,355.914,11.766,,,,,
2026-08-07T21:40:08+09:00,checkpoint,4.0,244,,,,,,,,,,,,,,,,
2026-08-07T21:40:14+09:00,log,4.264462809917355,260,0.9180697441101074,2.0012197494506836,8.041958041958042e-05,,,,,,,,,,,,,
2026-08-07T21:40:21+09:00,log,4.595041322314049,280,0.9472871780395508,5.536108016967773,4.545454545454546e-05,,,,,,,,,,,,,
2026-08-07T21:40:28+09:00,log,4.925619834710744,300,0.9399823188781739,8.293848037719727,1.048951048951049e-05,,,,,,,,,,,,,
2026-08-07T21:40:32+09:00,log,5.0,305,,,,0.3448544144630432,0.8471074380165289,0.8328332278805458,0.8097375562695786,0.8657135076252723,1.5702,308.239,10.19,,,,,
2026-08-07T21:40:32+09:00,checkpoint,5.0,305,,,,,,,,,,,,,,,,
2026-08-07T21:40:32+09:00,log,5.0,305,,,,,,,,,,,,117.2013,165.186,2.602,591416246854368.0,1.6107731850420843
