time,event,epoch,global_step,loss,grad_norm,learning_rate,eval_loss,eval_accuracy,eval_macro_f1,eval_macro_precision,eval_macro_recall,eval_runtime,eval_samples_per_second,eval_steps_per_second,train_runtime,train_samples_per_second,train_steps_per_second,total_flos,train_loss
2026-08-07T21:29:35+09:00,log,0.39215686274509803,20,5.301977920532226,2.7137064933776855,8.736842105263158e-05,,,,,,,,,,,,,
2026-08-07T21:29:42+09:00,log,0.7843137254901961,40,5.101633453369141,3.856532335281372,6.631578947368421e-05,,,,,,,,,,,,,
2026-08-07T21:29:47+09:00,log,1.0,51,,,,1.238317608833313,0.42780748663101603,0.149812734082397,0.10695187165775401,0.25,0.9364,399.408,12.815,,,,,
2026-08-07T21:29:47+09:00,checkpoint,1.0,51,,,,,,,,,,,,,,,,
2026-08-07T21:29:50+09:00,log,1.1764705882352942,60,5.084909057617187,4.142678737640381,4.5263157894736846e-05,,,,,,,,,,,,,
2026-08-07T21:29:57+09:00,log,1.5686274509803921,80,5.049568939208984,5.8005146980285645,2.4210526315789474e-05,,,,,,,,,,,,,
2026-08-07T21:30:05+09:00,log,1.9607843137254903,100,4.911684799194336,6.814576625823975,3.1578947368421056e-06,,,,,,,,,,,,,
2026-08-07T21:30:06+09:00,log,2.0,102,,,,1.224183440208435,0.42780748663101603,0.149812734082397,0.10695187165775401,0.25,0.8465,441.841,14.177,,,,,
2026-08-07T21:30:07+09:00,checkpoint,2.0,102,,,,,,,,,,,,,,,,
2026-08-07T21:30:07+09:00,log,2.0,102,,,,,,,,,,,,38.4936,169.223,2.65,144197725452768.0,5.081644712709913
