experiment_id,variant,run_mode,study,task,model,method,method_label,runs,unique_seed_count,seeds,missing_seeds,duplicate_seed_count,f1_values_by_seed,f1_mean,f1_sd,f1_min,f1_max,f1_range,f1_all_identical,accuracy_mean,precision_mean,recall_mean,train_seconds_mean,train_seconds_sd,trainable_params_mean,trainable_ratio_mean,collapsed_runs,collapse_rate,near_constant_runs,predicted_class_count_min,predicted_class_count_mean,full_class_coverage_runs,majority_prediction_rate_mean,majority_prediction_rate_max,train_rows,validation_rows,test_rows,epochs_requested,trainer_devices,seed_coverage_ok
collapse_followup_v2_full,baseline,FOLLOWUP,study2,finance_sentiment,FacebookAI/roberta-base,adapter,Adapter,5,5,"[42,52,62,72,82]",[],0,"[0.2696884056666605,0.248162559446606,0.3301866574670827,0.2832775213443147,0.248162559446606]",0.27589554067425398,0.033833356402278358,0.24816255944660601,0.3301866574670827,0.082024098020476693,False,0.60371900826446268,0.31386353982441861,0.34711006353761015,48.840141341800333,3.1487386755013067,1782531,0.0141653322281625,2,0.40000000000000002,3,1,1.6000000000000001,0,0.97644628099173547,1,3872,484,484,2,"[""mps""]",True
collapse_followup_v2_full,baseline,FOLLOWUP,study2,finance_sentiment,FacebookAI/roberta-base,bitfit,BitFit,5,5,"[42,52,62,72,82]",[],0,"[0.248162559446606,0.248162559446606,0.248162559446606,0.248162559446606,0.248162559446606]",0.24816255944660601,0,0.24816255944660601,0.24816255944660601,0,True,0.59297520661157022,0.19765840220385661,0.33333333333333331,62.468769291811626,1.2426704501919081,695043,0.0055760488747431001,5,1,5,1,1,0,1,1,3872,484,484,2,"[""mps""]",True
collapse_followup_v2_full,baseline,FOLLOWUP,study2,tweet_emotion,FacebookAI/roberta-base,bitfit,BitFit,5,5,"[42,52,62,72,82]",[],0,"[0.1409802930773116,0.1409802930773116,0.1409802930773116,0.1409802930773116,0.1409802930773116]",0.14098029307731161,0,0.14098029307731161,0.14098029307731161,0,True,0.39268121041520032,0.0981703026037999,0.25,39.513063583604527,0.55865578880198719,695812,0.0055821838121257001,5,1,5,1,1,0,1,1,3257,374,1421,2,"[""mps""]",True
collapse_followup_v2_full,baseline,FOLLOWUP,study2,tweet_emotion,vinai/bertweet-base,lora,LoRA,5,5,"[42,52,62,72,82]",[],0,"[0.1409802930773116,0.1409802930773116,0.1409802930773116,0.1409802930773116,0.1409802930773116]",0.14098029307731161,0,0.14098029307731161,0.14098029307731161,0,True,0.39268121041520032,0.0981703026037999,0.25,30.625057766598182,0.26560451745727409,888580,0.0065437025777082009,5,1,5,1,1,0,1,1,3257,374,1421,2,"[""mps""]",True
collapse_followup_v2_full,higher_lr_weighted,FOLLOWUP,study2,finance_sentiment,FacebookAI/roberta-base,adapter,Adapter,5,5,"[42,52,62,72,82]",[],0,"[0.8545052113090837,0.847250354353065,0.8438280730981526,0.8375840510294646,0.8596561214298216]",0.84856476224391764,0.0087041239454198911,0.83758405102946465,0.85965612142982162,0.022072070400356969,False,0.85867768595041305,0.83470227093649751,0.87015109922417577,114.36166589199566,10.988486001485617,1782531,0.0141653322281625,0,0,0,3,3,5,0.54586776859504127,0.6198347107438017,3872,484,484,5,"[""mps""]",True
collapse_followup_v2_full,higher_lr_weighted,FOLLOWUP,study2,finance_sentiment,FacebookAI/roberta-base,bitfit,BitFit,5,5,"[42,52,62,72,82]",[],0,"[0.8279075865110151,0.8396736170723379,0.8474605360695991,0.8302063570140303,0.828607503177737]",0.83477111996894382,0.0085292303746566309,0.82790758651101515,0.84746053606959915,0.019552949558583999,False,0.84504132231404938,0.82290463303264672,0.85431667669066813,145.02648974179755,16.758051100219415,695043,0.0055760488747431001,0,0,0,3,3,5,0.55206611570247932,0.6198347107438017,3872,484,484,5,"[""mps""]",True
collapse_followup_v2_full,higher_lr_weighted,FOLLOWUP,study2,tweet_emotion,FacebookAI/roberta-base,bitfit,BitFit,5,5,"[42,52,62,72,82]",[],0,"[0.763835960921385,0.7731285626648303,0.7664788745992168,0.7589530511641533,0.7605464410653577]",0.76458857808298863,0.0055939481918301157,0.75895305116415335,0.77312856266483032,0.014175511500676974,False,0.80211118930330749,0.76685257772384241,0.76336677112986417,101.06221533340867,1.322036010958785,695812,0.0055821838121257001,0,0,0,4,4,5,0.38747361013370857,0.4060520760028149,3257,374,1421,5,"[""mps""]",True
collapse_followup_v2_full,higher_lr_weighted,FOLLOWUP,study2,tweet_emotion,vinai/bertweet-base,lora,LoRA,5,5,"[42,52,62,72,82]",[],0,"[0.7846795955064687,0.7791824586138562,0.7828022580117987,0.7893497754066253,0.7838775393620849]",0.78397832538016687,0.0036653064501269441,0.77918245861385615,0.78934977540662532,0.010167316792769165,False,0.81562280084447569,0.78467392523208179,0.78388949535090657,77.28344922502292,0.29438029915832598,888580,0.0065437025777082009,0,0,0,4,4,5,0.38142153413089358,0.38705137227304692,3257,374,1421,5,"[""mps""]",True
