time,event,epoch,global_step,loss,grad_norm,learning_rate,eval_loss,eval_accuracy,eval_macro_f1,eval_macro_precision,eval_macro_recall,eval_runtime,eval_samples_per_second,eval_steps_per_second,train_runtime,train_samples_per_second,train_steps_per_second,total_flos,train_loss
2026-08-07T21:37:04+09:00,log,0.3305785123966942,20,4.256410217285156,4.347986221313477,0.0005,,,,,,,,,,,,,
2026-08-07T21:37:11+09:00,log,0.6611570247933884,40,3.6505374908447266,4.771285057067871,0.00046503496503496505,,,,,,,,,,,,,
2026-08-07T21:37:18+09:00,log,0.9917355371900827,60,2.290304946899414,12.649288177490234,0.0004300699300699301,,,,,,,,,,,,,
2026-08-07T21:37:20+09:00,log,1.0,61,,,,0.5156466960906982,0.7892561983471075,0.7520958235117265,0.7696660109567021,0.7810457516339868,1.6204,298.688,9.874,,,,,
2026-08-07T21:37:20+09:00,checkpoint,1.0,61,,,,,,,,,,,,,,,,
2026-08-07T21:37:27+09:00,log,1.3140495867768596,80,1.7764810562133788,8.014703750610352,0.0003951048951048951,,,,,,,,,,,,,
2026-08-07T21:37:34+09:00,log,1.6446280991735538,100,1.546858310699463,6.72442626953125,0.00036013986013986015,,,,,,,,,,,,,
2026-08-07T21:37:41+09:00,log,1.9752066115702478,120,1.4042287826538087,5.652705669403076,0.0003251748251748252,,,,,,,,,,,,,
2026-08-07T21:37:43+09:00,log,2.0,122,,,,0.36987996101379395,0.8657024793388429,0.8447878085353381,0.856152065208311,0.8448257080610021,1.4793,327.182,10.816,,,,,
2026-08-07T21:37:43+09:00,checkpoint,2.0,122,,,,,,,,,,,,,,,,
2026-08-07T21:37:49+09:00,log,2.2975206611570247,140,1.1855229377746581,5.780992031097412,0.0002902097902097902,,,,,,,,,,,,,
2026-08-07T21:37:56+09:00,log,2.628099173553719,160,1.215005588531494,2.61586332321167,0.00025524475524475526,,,,,,,,,,,,,
2026-08-07T21:38:03+09:00,log,2.958677685950413,180,1.1692429542541505,2.782238483428955,0.0002202797202797203,,,,,,,,,,,,,
2026-08-07T21:38:06+09:00,log,3.0,183,,,,0.3383064866065979,0.8326446280991735,0.8187899872727025,0.7951817985374231,0.8537309368191721,1.4566,332.276,10.984,,,,,
2026-08-07T21:38:06+09:00,checkpoint,3.0,183,,,,,,,,,,,,,,,,
2026-08-07T21:38:12+09:00,log,3.28099173553719,200,1.1776178359985352,7.001195430755615,0.00018531468531468533,,,,,,,,,,,,,
2026-08-07T21:38:19+09:00,log,3.6115702479338845,220,1.0177063941955566,3.587024450302124,0.00015034965034965033,,,,,,,,,,,,,
2026-08-07T21:38:26+09:00,log,3.9421487603305785,240,1.08231782913208,2.9472362995147705,0.0001153846153846154,,,,,,,,,,,,,
2026-08-07T21:38:29+09:00,log,4.0,244,,,,0.3170076310634613,0.8491735537190083,0.8366287339971551,0.8160864131023436,0.8637663398692811,1.5495,312.358,10.326,,,,,
2026-08-07T21:38:29+09:00,checkpoint,4.0,244,,,,,,,,,,,,,,,,
2026-08-07T21:38:29+09:00,log,4.0,244,,,,,,,,,,,,93.7674,206.468,3.253,473271383366496.0,1.7978185679091783
