eval_loss,eval_accuracy,eval_macro_f1,eval_macro_precision,eval_macro_recall,eval_runtime,eval_samples_per_second,eval_steps_per_second,epoch,step,loss,grad_norm,learning_rate,train_runtime,train_samples_per_second,train_steps_per_second,total_flos,train_loss
1.0455986261367798,0.5950413223140496,0.24870466321243523,0.19834710743801653,0.3333333333333333,1.4439,335.197,11.081,1.0,16,,,,,,,,
,,,,,,,,1.25,20,4.282041549682617,2.0160179138183594,4.3333333333333334e-05,,,,,
1.0442780256271362,0.5950413223140496,0.24870466321243523,0.19834710743801653,0.3333333333333333,1.3753,351.918,11.634,2.0,32,,,,,,,,
,,,,,,,,2.0,32,,,,15.4197,132.817,2.075,61439997453120.0,4.252069592475891
