time,event,epoch,global_step,loss,grad_norm,learning_rate,eval_loss,eval_accuracy,eval_macro_f1,eval_macro_precision,eval_macro_recall,eval_runtime,eval_samples_per_second,eval_steps_per_second,train_runtime,train_samples_per_second,train_steps_per_second,total_flos,train_loss
2026-08-07T21:30:21+09:00,log,0.39215686274509803,20,5.314470291137695,2.9958693981170654,8.736842105263158e-05,,,,,,,,,,,,,
2026-08-07T21:30:28+09:00,log,0.7843137254901961,40,5.106018829345703,4.3220534324646,6.631578947368421e-05,,,,,,,,,,,,,
2026-08-07T21:30:33+09:00,log,1.0,51,,,,1.241557002067566,0.42780748663101603,0.149812734082397,0.10695187165775401,0.25,0.955,391.635,12.566,,,,,
2026-08-07T21:30:33+09:00,checkpoint,1.0,51,,,,,,,,,,,,,,,,
2026-08-07T21:30:36+09:00,log,1.1764705882352942,60,5.064766693115234,4.910440444946289,4.5263157894736846e-05,,,,,,,,,,,,,
2026-08-07T21:30:43+09:00,log,1.5686274509803921,80,5.017780685424805,5.730913162231445,2.4210526315789474e-05,,,,,,,,,,,,,
2026-08-07T21:30:51+09:00,log,1.9607843137254903,100,4.971712875366211,6.6592559814453125,3.1578947368421056e-06,,,,,,,,,,,,,
2026-08-07T21:30:52+09:00,log,2.0,102,,,,1.2307066917419434,0.42780748663101603,0.149812734082397,0.10695187165775401,0.25,0.8636,433.076,13.896,,,,,
2026-08-07T21:30:52+09:00,checkpoint,2.0,102,,,,,,,,,,,,,,,,
2026-08-07T21:30:52+09:00,log,2.0,102,,,,,,,,,,,,39.172,166.292,2.604,144197725452768.0,5.0867384274800616
