time,event,epoch,global_step,loss,grad_norm,learning_rate,eval_loss,eval_accuracy,eval_macro_f1,eval_macro_precision,eval_macro_recall,eval_runtime,eval_samples_per_second,eval_steps_per_second,train_runtime,train_samples_per_second,train_steps_per_second,total_flos,train_loss
2026-08-07T21:20:36+09:00,log,0.3305785123966942,20,3.969744873046875,2.3230397701263428,9.035087719298246e-05,,,,,,,,,,,,,
2026-08-07T21:20:44+09:00,log,0.6611570247933884,40,3.779898452758789,1.947061538696289,7.280701754385966e-05,,,,,,,,,,,,,
2026-08-07T21:20:51+09:00,log,0.9917355371900827,60,3.820846176147461,1.9755077362060547,5.526315789473685e-05,,,,,,,,,,,,,
2026-08-07T21:20:53+09:00,log,1.0,61,,,,0.9191873669624329,0.5950413223140496,0.24870466321243523,0.19834710743801653,0.3333333333333333,1.8173,266.323,8.804,,,,,
2026-08-07T21:20:53+09:00,checkpoint,1.0,61,,,,,,,,,,,,,,,,
2026-08-07T21:21:01+09:00,log,1.3140495867768596,80,3.562239074707031,3.2578728199005127,3.771929824561404e-05,,,,,,,,,,,,,
2026-08-07T21:21:09+09:00,log,1.6446280991735538,100,3.5847122192382814,3.300079822540283,2.0175438596491227e-05,,,,,,,,,,,,,
2026-08-07T21:21:17+09:00,log,1.9752066115702478,120,3.3836414337158205,4.24041223526001,2.631578947368421e-06,,,,,,,,,,,,,
2026-08-07T21:21:20+09:00,log,2.0,122,,,,0.850123941898346,0.5991735537190083,0.2603044014808721,0.29649595687331537,0.338235294117647,1.7674,273.851,9.053,,,,,
2026-08-07T21:21:20+09:00,checkpoint,2.0,122,,,,,,,,,,,,,,,,
2026-08-07T21:21:20+09:00,log,2.0,122,,,,,,,,,,,,51.1857,151.292,2.383,236564831441952.0,3.6660198813579123
