time,event,epoch,global_step,loss,grad_norm,learning_rate,eval_loss,eval_accuracy,eval_macro_f1,eval_macro_precision,eval_macro_recall,eval_runtime,eval_samples_per_second,eval_steps_per_second,train_runtime,train_samples_per_second,train_steps_per_second,total_flos,train_loss
2026-08-07T21:18:55+09:00,log,0.3305785123966942,20,4.083009719848633,4.187410354614258,9.035087719298246e-05,,,,,,,,,,,,,
2026-08-07T21:19:02+09:00,log,0.6611570247933884,40,3.786437225341797,2.1448614597320557,7.280701754385966e-05,,,,,,,,,,,,,
2026-08-07T21:19:09+09:00,log,0.9917355371900827,60,3.7927391052246096,1.684606909751892,5.526315789473685e-05,,,,,,,,,,,,,
2026-08-07T21:19:11+09:00,log,1.0,61,,,,0.914466142654419,0.5950413223140496,0.24870466321243523,0.19834710743801653,0.3333333333333333,1.4588,331.79,10.968,,,,,
2026-08-07T21:19:11+09:00,checkpoint,1.0,61,,,,,,,,,,,,,,,,
2026-08-07T21:19:18+09:00,log,1.3140495867768596,80,3.5735145568847657,5.043708801269531,3.771929824561404e-05,,,,,,,,,,,,,
2026-08-07T21:19:24+09:00,log,1.6446280991735538,100,3.6082992553710938,2.7228147983551025,2.0175438596491227e-05,,,,,,,,,,,,,
2026-08-07T21:19:31+09:00,log,1.9752066115702478,120,3.4501861572265624,5.446723937988281,2.631578947368421e-06,,,,,,,,,,,,,
2026-08-07T21:19:33+09:00,log,2.0,122,,,,0.8675374984741211,0.5950413223140496,0.24870466321243523,0.19834710743801653,0.3333333333333333,1.3706,353.129,11.674,,,,,
2026-08-07T21:19:34+09:00,checkpoint,2.0,122,,,,,,,,,,,,,,,,
2026-08-07T21:19:34+09:00,log,2.0,122,,,,,,,,,,,,45.4337,170.446,2.685,236564831441952.0,3.6980979833446566
