eval_loss,eval_accuracy,eval_macro_f1,eval_macro_precision,eval_macro_recall,eval_runtime,eval_samples_per_second,eval_steps_per_second,epoch,step,loss,grad_norm,learning_rate,train_runtime,train_samples_per_second,train_steps_per_second,total_flos,train_loss
1.2801417112350464,0.42780748663101603,0.149812734082397,0.10695187165775401,0.25,0.9179,407.449,13.073,1.0,16,,,,,,,,
,,,,,,,,1.25,20,5.299608612060547,3.762270927429199,4.3333333333333334e-05,,,,,
1.2660402059555054,0.42780748663101603,0.149812734082397,0.10695187165775401,0.25,0.8201,456.015,14.632,2.0,32,,,,,,,,
,,,,,,,,2.0,32,,,,13.3756,153.114,2.392,44787239193216.0,5.2256035804748535
