time,event,epoch,global_step,loss,grad_norm,learning_rate,eval_loss,eval_accuracy,eval_macro_f1,eval_macro_precision,eval_macro_recall,eval_runtime,eval_samples_per_second,eval_steps_per_second,train_runtime,train_samples_per_second,train_steps_per_second,total_flos,train_loss
2026-08-07T22:00:50+09:00,log,0.39215686274509803,20,5.43701400756836,2.893850326538086,0.000493723849372385,,,,,,,,,,,,,
2026-08-07T22:00:58+09:00,log,0.7843137254901961,40,4.794686508178711,14.231571197509766,0.00045188284518828456,,,,,,,,,,,,,
2026-08-07T22:01:02+09:00,log,1.0,51,,,,0.8173562288284302,0.7058823529411765,0.6469638586670083,0.6477209835547122,0.6482036589250549,0.941,397.461,12.753,,,,,
2026-08-07T22:01:03+09:00,checkpoint,1.0,51,,,,,,,,,,,,,,,,
2026-08-07T22:01:06+09:00,log,1.1764705882352942,60,3.4021621704101563,7.346445083618164,0.00041004184100418414,,,,,,,,,,,,,
2026-08-07T22:01:13+09:00,log,1.5686274509803921,80,2.8667024612426757,11.329842567443848,0.0003682008368200837,,,,,,,,,,,,,
2026-08-07T22:01:21+09:00,log,1.9607843137254903,100,2.741690826416016,6.694540977478027,0.0003263598326359833,,,,,,,,,,,,,
2026-08-07T22:01:23+09:00,log,2.0,102,,,,0.7333977818489075,0.7379679144385026,0.6760283353339454,0.6962397642786171,0.668487200278003,0.8912,419.659,13.465,,,,,
2026-08-07T22:01:23+09:00,checkpoint,2.0,102,,,,,,,,,,,,,,,,
2026-08-07T22:01:30+09:00,log,2.3529411764705883,120,2.7103561401367187,7.944745063781738,0.0002845188284518829,,,,,,,,,,,,,
2026-08-07T22:01:38+09:00,log,2.7450980392156863,140,2.410047912597656,8.550551414489746,0.00024267782426778243,,,,,,,,,,,,,
2026-08-07T22:01:44+09:00,log,3.0,153,,,,0.6614863872528076,0.7486631016042781,0.6887315654814739,0.6842138553214154,0.6944821107957836,0.9456,395.497,12.69,,,,,
2026-08-07T22:01:44+09:00,checkpoint,3.0,153,,,,,,,,,,,,,,,,
2026-08-07T22:01:47+09:00,log,3.1372549019607843,160,2.35361270904541,9.192940711975098,0.000200836820083682,,,,,,,,,,,,,
2026-08-07T22:01:55+09:00,log,3.5294117647058822,180,2.1923648834228517,8.882893562316895,0.00015899581589958158,,,,,,,,,,,,,
2026-08-07T22:02:02+09:00,log,3.9215686274509802,200,2.297072410583496,8.790925979614258,0.00011715481171548118,,,,,,,,,,,,,
2026-08-07T22:02:04+09:00,log,4.0,204,,,,0.6497066020965576,0.7620320855614974,0.7032733629476987,0.7032999371491271,0.7041232459333785,0.8839,423.126,13.576,,,,,
2026-08-07T22:02:05+09:00,checkpoint,4.0,204,,,,,,,,,,,,,,,,
2026-08-07T22:02:11+09:00,log,4.313725490196078,220,2.1953046798706053,7.912896633148193,7.531380753138076e-05,,,,,,,,,,,,,
2026-08-07T22:02:19+09:00,log,4.705882352941177,240,2.2108102798461915,11.485238075256348,3.3472803347280334e-05,,,,,,,,,,,,,
2026-08-07T22:02:25+09:00,log,5.0,255,,,,0.6562615633010864,0.7647058823529411,0.7124904370843792,0.7073130148683946,0.7243890242590724,0.8518,439.049,14.087,,,,,
2026-08-07T22:02:25+09:00,checkpoint,5.0,255,,,,,,,,,,,,,,,,
2026-08-07T22:02:25+09:00,log,5.0,255,,,,,,,,,,,,102.3359,159.133,2.492,360127904352216.0,2.914502648746266
