eval_loss,eval_accuracy,eval_macro_f1,eval_macro_precision,eval_macro_recall,eval_runtime,eval_samples_per_second,eval_steps_per_second,epoch,step,loss,grad_norm,learning_rate,train_runtime,train_samples_per_second,train_steps_per_second,total_flos,train_loss
1.0440266132354736,0.5950413223140496,0.24870466321243523,0.19834710743801653,0.3333333333333333,1.47,329.245,10.884,1.0,16,,,,,,,,
,,,,,,,,1.25,20,4.298188018798828,4.884639739990234,8.133333333333334e-05,,,,,
1.0389419794082642,0.5950413223140496,0.24870466321243523,0.19834710743801653,0.3333333333333333,1.3932,347.408,11.485,2.0,32,,,,,,,,
,,,,,,,,2.5,40,4.212718963623047,5.0378947257995605,5.466666666666666e-05,,,,,
1.0331027507781982,0.5950413223140496,0.24870466321243523,0.19834710743801653,0.3333333333333333,1.3773,351.413,11.617,3.0,48,,,,,,,,
,,,,,,,,3.0,48,,,,22.6748,225.801,3.528,91884891713472.0,4.23286771774292
