loss,grad_norm,learning_rate,epoch,step,eval_loss,eval_accuracy,eval_macro_f1,eval_macro_precision,eval_macro_recall,eval_runtime,eval_samples_per_second,eval_steps_per_second,train_runtime,train_samples_per_second,train_steps_per_second,total_flos,train_loss
3.968047332763672,2.250290632247925,9.035087719298246e-05,0.3305785123966942,20,,,,,,,,,,,,,
3.750423049926758,2.1254403591156006,7.280701754385966e-05,0.6611570247933884,40,,,,,,,,,,,,,
3.8015674591064452,1.5750402212142944,5.526315789473685e-05,0.9917355371900827,60,,,,,,,,,,,,,
,,,1.0,61,0.9207363724708557,0.5950413223140496,0.24870466321243523,0.19834710743801653,0.3333333333333333,1.4534,333.002,11.008,,,,,
3.6116241455078124,3.9660263061523438,3.771929824561404e-05,1.3140495867768596,80,,,,,,,,,,,,,
3.657265472412109,5.279468059539795,2.0175438596491227e-05,1.6446280991735538,100,,,,,,,,,,,,,
3.559576416015625,3.8944787979125977,2.631578947368421e-06,1.9752066115702478,120,,,,,,,,,,,,,
,,,2.0,122,0.8981115221977234,0.5950413223140496,0.24870466321243523,0.19834710743801653,0.3333333333333333,1.3846,349.562,11.556,,,,,
,,,2.0,122,,,,,,,,,60.8457,127.273,2.005,233324045464608.0,3.709690465301764
