time,event,epoch,global_step,loss,grad_norm,learning_rate,eval_loss,eval_accuracy,eval_macro_f1,eval_macro_precision,eval_macro_recall,eval_runtime,eval_samples_per_second,eval_steps_per_second,train_runtime,train_samples_per_second,train_steps_per_second,total_flos,train_loss
2026-08-07T21:28:06+09:00,log,0.39215686274509803,20,5.273397445678711,2.766637086868286,8.736842105263158e-05,,,,,,,,,,,,,
2026-08-07T21:28:13+09:00,log,0.7843137254901961,40,5.121844482421875,4.701340675354004,6.631578947368421e-05,,,,,,,,,,,,,
2026-08-07T21:28:18+09:00,log,1.0,51,,,,1.2394120693206787,0.42780748663101603,0.149812734082397,0.10695187165775401,0.25,0.946,395.364,12.685,,,,,
2026-08-07T21:28:18+09:00,checkpoint,1.0,51,,,,,,,,,,,,,,,,
2026-08-07T21:28:22+09:00,log,1.1764705882352942,60,5.080780410766602,4.095704078674316,4.5263157894736846e-05,,,,,,,,,,,,,
2026-08-07T21:28:28+09:00,log,1.5686274509803921,80,5.033203887939453,2.8017032146453857,2.4210526315789474e-05,,,,,,,,,,,,,
2026-08-07T21:28:35+09:00,log,1.9607843137254903,100,4.941782379150391,7.695581436157227,3.1578947368421056e-06,,,,,,,,,,,,,
2026-08-07T21:28:37+09:00,log,2.0,102,,,,1.2275019884109497,0.42780748663101603,0.149812734082397,0.10695187165775401,0.25,0.8257,452.945,14.533,,,,,
2026-08-07T21:28:37+09:00,checkpoint,2.0,102,,,,,,,,,,,,,,,,
2026-08-07T21:28:37+09:00,log,2.0,102,,,,,,,,,,,,38.8902,167.497,2.623,144197725452768.0,5.081501250173531
